8.528356068735061246e-01
7.302357008536841665e-01
7.499047888861484212e-01
7.527351259698443764e-01
7.172500793645831818e-01
6.642997090805261573e-01
8.634589793654511292e-01
8.266033302450612741e-01
1.001144863039915567e+00
8.479743718987320378e-01
8.363611710330139948e-01
8.925034126394290057e-01
8.274751197862342256e-01
8.262837230993234083e-01
9.270716321859812092e-01
8.868012265681960438e-01
8.453148981471295675e-01
7.454948593682455549e-01
8.584060986542314531e-01
1.007079614769106790e+00
8.166435185523214235e-01
7.844200042309479315e-01
8.403864301437097284e-01
7.662398764370212945e-01
8.096196907375189378e-01
7.558156434889089503e-01
8.621219471499641518e-01
8.080601354654171065e-01
8.161507440210401532e-01
7.442434908016681838e-01
9.371070886994152804e-01
8.285998437959415375e-01
6.449752506815059627e-01
8.480740937375501609e-01
7.446462397884121565e-01
8.252946062308470498e-01
8.123347752539820110e-01
7.324761828611587866e-01
9.437556757459061307e-01
9.150308301660630139e-01
9.216456437898136178e-01
7.782048085261010772e-01
8.283383723498346507e-01
8.497546765230710175e-01
7.274719581709723215e-01
7.467579811849534011e-01
8.467181536402000885e-01
9.160195544408810120e-01
8.815653868098379808e-01
7.548081630883111126e-01
8.369333899682180888e-01
7.577743028659182922e-01
8.371775763013942218e-01
9.443377003995350183e-01
7.307072247292568656e-01
9.211312850473654112e-01
7.255325779807899611e-01
8.334402698585715585e-01
7.585443626982900645e-01
1.011544193615561582e+00
7.979198037097063878e-01
7.418713169352219028e-01
1.052118289722270728e+00
8.369749746086166953e-01
7.121005810645502088e-01
9.078645913870538875e-01
8.100841814648329642e-01
8.721157246622007753e-01
8.404963220630476961e-01
7.078182635494373320e-01
9.659268161143674813e-01
7.411987388819566425e-01
8.650854552234381600e-01
6.902220391519646725e-01
9.053758209371431942e-01
8.357957431776322776e-01
7.567153714479134541e-01
7.589347740431049427e-01
8.743402856361482955e-01
8.317360161623705839e-01
7.389151589070808157e-01
7.186180745106210965e-01
7.828215043886136426e-01
8.372166362363547831e-01
6.925838156299609638e-01
7.771885206673206925e-01
9.998617887194912734e-01
7.020023985885228690e-01
8.954008728008127083e-01
8.732169489778175420e-01
8.664213698716002332e-01
9.321076050821953674e-01
1.022582837486247787e+00
9.017563288463803506e-01
7.201732893217089870e-01
8.577640236841903576e-01
7.604027457864912520e-01
9.564686816226664057e-01
8.479711102543434631e-01
7.893410319347139437e-01
8.016847679023195727e-01
7.756810914704056481e-01
9.142764499220483732e-01
7.651637274198679339e-01
7.899914240167987822e-01
7.374989784584439212e-01
8.417340672545333691e-01
9.332733626280680372e-01
1.026481010631587143e+00
8.254954150728063267e-01
7.754384053708976987e-01
8.212798782774339834e-01
8.954640977721145534e-01
